IDs,tsne dim 1,tsne dim 2,Cluster
GR-03-0202-H1,19.184933,-23.477774,9
CZ-01-1138-H1,18.975124,-2.9998984,13
GR-02-0721-H1,4.9877567,8.013462,8
DE-02-3558-H1,-1.5689032,6.581497,8
DE-02-1921-H1,22.190256,-9.757061,16
IT-05-0175-H1,3.3974345,-31.372524,-1
US-01-1344-H1,1.703109,20.635546,1
NL-01-0185-H1,6.6775894,-11.457969,10
GR-01-0314-H1,1.7031037,20.635696,1
IT-02-0104-H1,1.7030954,20.636436,1
GR-01-0819-H1,1.703111,20.636002,1
SE-01-0814-H1,1.7031072,20.635668,1
FR-01-0478-H1,-0.6005036,7.331576,8
DE-03-0237-H1,21.006357,-4.6316743,13
NL-01-0017-H1,26.476582,-14.320905,-1
DE-03-0208-H1,4.823083,-14.150654,-1
FR-01-1362-H1,-1.212215,6.6013727,8
AT-01-0037-H1,22.684555,0.5879718,11
DE-02-2148-H1,7.543244,-6.1159763,10
DE-02-4133-H1,8.620252,-12.709402,10
GR-03-0234-H1,18.05308,3.8994875,12
DE-02-3220-H1,-6.3619905,-26.531916,4
UK-01-0812-H1,1.703103,20.635849,1
DE-02-4449-H1,1.7030938,20.636051,1
US-01-1030-H1,17.843134,-8.424244,14
DE-01-0273-H1,25.788822,-17.781557,17
CZ-01-1651-H1,15.3589325,-7.375002,14
NY-01-1154-H1,16.591305,-15.931728,15
DE-03-2608-H1,1.7030896,20.636303,1
GR-03-0106-H1,1.703088,20.636303,1
GR-01-0427-H1,1.703088,20.636303,1
DE-03-0299-H1,1.7031072,20.636425,1
GR-02-0492-H1,-0.8312307,6.9958,8
CZ-01-0336-H1,-1.0624316,-4.683341,-1
DK-01-0284-H1,7.4236937,-4.367412,10
IT-01-0406-H1,10.579744,-11.870784,10
DE-02-2719-H1,1.7030929,20.636122,1
GR-01-0264-H1,3.3722951,-30.737516,-1
US-01-0029-H1,-13.326162,0.30118802,-1
FR-01-1237-H1,10.569846,-9.937904,-1
SR-01-0156-H1,5.605117,-34.836918,3
DE-03-1830-H1,16.003136,-6.9843054,14
CZ-01-0568-H1,1.7031021,20.636086,1
DE-02-0270-H1,5.5475564,11.44723,-1
DE-02-3221-H1,16.947872,-0.67967004,-1
IT-08-0202-H1,2.090197,5.9031773,8
RU-01-0748-H1,1.703094,20.635963,1
NL-01-1217-H1,19.253288,-16.232841,-1
CZ-01-1629-H1,4.054032,-6.5766044,-1
DE-02-3540-H1,-6.5891895,-29.745373,-1
IT-02-0141-H1,22.190256,-9.757061,16
CZ-01-1834-H1,1.7030917,20.635838,1
DE-03-4428-H1,1.7030953,20.635527,1
NL-04-0178-H1,1.7030953,20.635527,1
GR-01-0378-H1,1.7030941,20.635828,1
SE-01-0470-H1,1.7030891,20.63614,1
DE-02-0280-H1,22.17718,-9.738578,16
NY-01-0009-H1,1.7030998,20.636106,1
GR-03-0298-H1,21.635021,-22.787933,9
NL-01-0431-H1,7.111702,-13.310143,10
DE-02-4610-H1,0.08304538,-2.8398457,-1
DE-02-4505-H1,1.7030864,20.635538,1
SE-01-1201-H1,1.7030867,20.635378,1
DE-01-0206-H1,-6.740706,-31.389936,-1
ES-01-0300-H1,1.7031482,20.63624,1
DE-03-3709-H1,1.7031512,20.636072,1
IT-06-0271-H1,1.7031555,20.635958,1
GR-03-0275-H1,1.703152,20.636127,1
DE-02-0388-H1,1.7031555,20.635958,1
DE-03-3634-H1,1.7031469,20.63621,1
GR-01-0517-H1,-6.379958,-8.861117,-1
DE-02-0291-H1,1.7030905,20.63521,1
DE-03-2589-H1,1.7031696,20.636074,1
IT-02-0125-H1,4.263552,11.938868,-1
UK-01-0543-H1,-0.68334454,8.207045,8
DE-03-3515-H1,5.605117,-34.836918,3
DK-01-1218-H1,3.0183702,-0.12186806,-1
SR-01-0066-H1,1.70317,20.636059,1
DK-01-1373-H1,1.7031746,20.636662,1
DE-03-3145-H1,18.368113,-24.27361,9
IT-02-0440-H1,1.7031897,20.637003,1
FR-01-0336-H1,-1.0693122,-29.972353,4
DK-01-0293-H1,1.0902109,-14.499068,-1
GR-01-0094-H1,5.384665,-29.24424,-1
DE-03-4866-H1,1.7031299,20.636147,1
DE-02-3263-H1,17.648066,-10.31374,14
DE-02-1443-H1,1.7031187,20.635529,1
FR-01-0362-H1,1.7031039,20.635397,1
NY-01-0901-H1,1.7031039,20.635397,1
GR-03-0327-H1,-0.5577506,-4.26374,-1
CZ-01-1464-H1,15.214728,-9.097076,14
DE-02-5094-H1,1.7031187,20.635529,1
DE-02-3507-H1,1.7031227,20.635427,1
CZ-01-1657-H1,1.7031363,20.635172,1
DE-02-1043-H1,1.7031497,20.63459,1
DE-02-5037-H1,4.9877567,8.013462,8
UK-01-0151-H1,13.468893,1.0347853,-1
RU-01-0605-H1,17.47076,3.269671,12
DE-02-1095-H1,1.7031538,20.634659,1
NL-01-0315-H1,-4.8310313,-26.416437,4
HU-01-0182-H1,20.517385,-15.508393,-1
DK-01-0576-H1,-3.7072217,16.62153,-1
FR-01-0632-H1,-1.0693122,-29.972353,4
DE-02-0832-H1,1.7031795,20.63704,1
DE-02-2993-H1,1.7031696,20.636074,1
DE-03-1775-H1,18.110394,3.3855653,12
DE-02-0394-H1,21.817595,0.9702636,11
NL-01-1165-H1,3.6198664,0.67793036,-1
IT-01-0290-H1,18.975126,-2.9998796,13
GR-02-0177-H1,7.423678,-4.3674183,10
FR-01-0942-H1,17.052715,-10.025487,14
CZ-01-1849-H1,1.7031682,20.636232,1
DE-02-0329-H1,21.826555,1.0253367,11
PL-01-0241-H1,1.7031317,20.634563,1
US-01-1219-H1,1.7031265,20.63488,1
DE-02-3780-H1,3.6198664,0.67793036,-1
DE-02-2454-H1,1.7031265,20.634878,1
IT-05-0151-H1,1.703148,20.634615,1
UK-01-0782-H1,1.703148,20.634615,1
DE-02-2596-H1,14.801199,-15.564789,15
IT-05-0254-H1,1.7031503,20.634418,1
DE-03-3441-H1,22.10368,-15.3264065,17
DE-03-3855-H1,25.128887,-9.120193,-1
DE-02-1935-H1,-1.2091659,11.160499,-1
DE-03-0528-H1,-5.524837,17.942638,-1
DE-02-0483-H1,1.7031496,20.634607,1
DK-01-0333-H1,1.7031437,20.634737,1
DK-01-1061-H1,1.7031653,20.6347,1
SE-01-0266-H1,1.7031653,20.6347,1
DE-02-4304-H1,13.61512,-1.293039,-1
ES-01-0643-H1,18.094368,3.3614008,12
SE-01-0300-H1,-6.1179395,-29.655539,-1
SR-01-0145-H1,-1.0624341,-4.6833444,-1
NL-01-1350-H1,4.174542,-3.710806,-1
US-01-0890-H1,23.514004,-9.904817,16
NY-01-0819-H1,1.7030982,20.635305,1
SE-01-1102-H1,1.7030987,20.635336,1
NL-01-0402-H1,1.7031564,20.636223,1
GR-02-0311-H1,-3.5614169,8.213471,8
UK-03-0023-H1,-3.4489772,16.269604,-1
DE-03-2533-H1,1.703165,20.63592,1
MK-01-0027-H1,21.715418,-22.569767,9
DK-01-0774-H1,1.7030921,20.636122,1
US-01-0639-H1,1.7031795,20.63704,1
DE-03-3841-H1,22.730762,1.4528328,11
IT-06-0007-H1,23.566645,-9.986856,16
US-01-1143-H1,-0.55774885,-4.2637415,-1
UK-01-0237-H1,6.46824,-13.163376,10
DK-01-0312-H1,1.7031299,20.636147,1
GR-01-0007-H1,14.67847,-9.541297,14
CZ-01-1550-H1,13.864389,-13.919047,-1
UK-01-0155-H1,1.7031187,20.635529,1
IT-02-0139-H1,4.9877567,8.013462,8
DE-02-1625-H1,1.7031187,20.635529,1
SE-01-0072-H1,22.190256,-9.757061,16
DK-01-0314-H1,1.7031187,20.635529,1
DK-01-0804-H1,1.2103137,-14.464675,-1
UK-01-0803-H1,1.703124,20.634903,1
FR-01-0815-H1,18.975124,-2.9998984,13
NL-01-0761-H1,1.7031273,20.634752,1
DE-03-0978-H1,5.605117,-34.836918,3
UK-03-0053-H1,-3.2245145,6.742976,8
DE-02-0661-H1,16.71228,-8.188525,14
GR-01-0693-H1,1.703104,20.635029,1
DK-01-0698-H1,1.7031316,20.634563,1
ES-01-0452-H1,1.703104,20.635029,1
DE-02-3286-H1,1.2807738,12.965033,-1
NY-01-0919-H1,14.573285,-13.172791,-1
SR-01-0150-H1,1.7031603,20.634594,1
DE-03-0388-H1,1.7031528,20.634518,1
NY-01-1333-H1,18.508291,-3.4558916,13
NL-01-1344-H1,23.946882,-8.457588,-1
DE-03-3419-H1,8.52137,-17.112322,-1
GR-03-0334-H1,-3.1738722,5.528264,8
US-01-0778-H1,1.7031758,20.634365,1
CZ-01-0373-H1,13.233529,0.3953594,-1
SE-01-0660-H1,1.7031758,20.634365,1
SE-01-1277-H1,8.200044,-6.5881453,10
GR-01-0162-H1,1.7031727,20.63453,1
CZ-01-0783-H1,1.7031718,20.63453,1
NL-01-0688-H1,0.43966314,7.945305,8
GR-01-0159-H1,1.7030991,20.635363,1
NL-01-0383-H1,1.7031494,20.634907,1
DE-03-3362-H1,19.184933,-23.477774,9
UK-02-0004-H2,1.703149,20.634739,1
IT-05-0095-H1,1.7031474,20.634739,1
DE-02-2772-H1,19.209383,-6.2135944,-1
ES-01-0112-H1,18.918787,4.1772566,12
IT-05-0149-H1,1.703148,20.634615,1
NY-01-1269-H1,18.14801,-3.0008495,13
CZ-01-1848-H1,1.7031497,20.63459,1
RU-01-0572-H1,0.15638053,-3.8837051,-1
RU-01-0204-H1,2.7107372,-33.24957,3
SE-01-0267-H1,17.47853,-10.381461,14
AT-01-0237-H1,1.7031475,20.634672,1
IT-06-0011-H1,5.5696554,-30.969982,-1
DK-01-0920-H1,3.8835707,-6.510425,-1
US-01-1064-H1,24.377106,-9.803751,16
DE-03-0616-H1,20.568085,-23.050222,9
UK-01-0424-H1,3.1311185,20.765284,1
AT-01-0157-H1,2.2684717,8.108349,8
CZ-01-0758-H1,3.1310103,20.766235,1
HU-01-0190-H1,2.0900514,5.9034247,8
UK-01-0471-H1,3.1310267,20.766397,1
DE-02-0235-H1,3.1310225,20.76662,1
ES-01-0106-H1,17.203411,-23.392637,9
IT-01-0131-H1,3.1310234,20.766558,1
DE-03-4796-H1,6.900965,-9.971277,10
UK-01-0691-H1,3.131048,20.766268,1
UK-03-0427-H1,1.8607776,-7.74307,-1
DE-02-1636-H1,-6.239126,-26.318174,4
FR-01-0696-H1,3.1299357,20.769966,1
DE-03-3489-H1,3.1298342,20.770124,1
FR-01-0889-H1,16.03699,-3.4421895,-1
DE-03-3883-H1,8.168629,-6.403281,10
CZ-01-1625-H1,4.15572,-34.64772,3
DE-02-2694-H1,3.1310482,20.766264,1
DE-03-4293-H1,3.131048,20.766268,1
DE-03-0546-H1,-2.6508353,-28.953672,4
DE-02-1914-H1,8.023116,-9.319585,10
NY-01-0630-H1,3.131048,20.766268,1
DE-03-2609-H1,5.7053547,-35.449173,3
DE-02-2366-H1,21.350405,-10.319339,-1
DE-03-2956-H1,3.1309865,20.766472,1
DE-01-0338-H1,19.186094,-23.478775,9
DK-01-0752-H1,3.1299357,20.769966,1
SE-01-0885-H1,3.1299412,20.769909,1
DE-01-0175-H1,-4.57503,-15.05907,-1
GR-03-0375-H1,3.1310532,20.766209,1
CZ-01-1742-H1,18.455582,4.7801003,12
IT-05-0250-H1,-1.112689,11.040613,8
NY-01-0476-H1,2.9145212,-34.907116,3
FR-01-0171-H1,3.131042,20.766367,1
UK-01-0443-H1,-2.6508353,-28.953672,4
GR-01-0116-H1,3.1310222,20.766605,1
DE-03-3733-H1,1.4693644,-15.005009,-1
US-01-1233-H1,12.662532,-20.920498,-1
DE-02-2767-H1,6.3440433,-11.899242,10
DK-01-0876-H1,2.7745743,-34.97457,3
GR-02-0306-H1,1.7307497,-7.6322064,-1
NY-01-1234-H1,2.9144788,-34.907146,3
RU-01-0099-H1,4.9823756,8.014967,8
GR-03-0037-H1,-4.9153166,-12.150002,-1
DE-03-2447-H1,3.1310022,20.7669,1
US-01-1063-H1,-1.8295048,-8.607153,-1
GR-01-0415-H1,3.1309977,20.766958,1
NL-01-0447-H1,14.527674,-16.426695,15
DE-02-4296-H1,-6.255621,-29.829542,-1
SE-01-0260-H2,3.131014,20.766867,1
DE-03-4735-H1,27.284166,-17.20957,17
NL-01-1222-H2,3.131014,20.76693,1
DK-01-0435-H1,3.131014,20.76693,1
DE-03-0225-H1,-2.6508424,-28.95368,4
NY-01-0695-H1,3.131014,20.76693,1
DE-03-3272-H1,25.790205,-17.782423,17
CZ-01-1479-H1,3.1310081,20.76699,1
IT-05-0015-H1,3.1310081,20.76699,1
SE-01-1057-H1,3.1310022,20.767052,1
IT-02-0362-H1,3.1309986,20.76713,1
ES-01-0407-H1,3.1310022,20.767052,1
IT-02-0009-H1,15.210162,-7.466786,14
DE-03-3827-H1,3.1310003,20.76711,1
SE-01-0991-H1,-0.002502432,7.3716087,8
FR-01-1353-H1,3.1310022,20.767052,1
DE-03-4305-H1,3.1309788,20.76695,1
IT-06-0087-H1,-3.3841548,-11.871394,-1
FR-01-1007-H1,2.9141183,-34.907475,3
FR-01-0175-H1,11.341105,-3.2936068,-1
DE-02-0991-H1,3.1309776,20.766851,1
DE-03-3219-H1,3.1309698,20.766794,1
DE-02-3839-H1,2.2684708,8.108354,8
NL-01-0663-H1,21.390297,-22.460363,9
DE-02-2203-H1,3.1309683,20.766699,1
UK-01-0693-H1,3.1309924,20.767092,1
CZ-01-1106-H1,2.2106051,6.923842,8
DE-02-2683-H2,3.1310303,20.766747,1
NY-01-0124-H1,3.1310215,20.766592,1
NY-01-0359-H1,3.1310177,20.76663,1
NL-01-1251-H1,-3.0745022,15.726426,-1
GR-01-0064-H1,5.437227,-5.4170966,10
DK-01-1479-H1,-0.8311139,6.997073,8
FR-01-0690-H1,3.1309597,20.766792,1
DK-01-1169-H1,3.1309538,20.766785,1
IT-02-0553-H1,-0.89651316,-6.590084,-1
CZ-01-1794-H1,2.9253507,-34.900482,3
DE-03-2695-H1,5.961444,-32.22818,-1
DK-01-0166-H2,3.1310205,20.76657,1
GR-03-0225-H1,3.1310205,20.76657,1
UK-03-0055-H1,22.612123,-14.997399,17
UK-01-0373-H1,3.1310384,20.76665,1
DK-01-1553-H1,19.186098,-23.478788,9
DE-02-4202-H1,17.140387,-0.93114907,-1
DE-02-2878-H1,-6.239126,-26.318174,4
DE-02-0942-H1,3.1310112,20.766855,1
DE-03-1509-H1,25.36101,-19.53694,-1
GR-02-0729-H1,3.130952,20.76692,1
GR-01-0223-H1,23.513317,-10.735684,16
SE-01-1270-H1,3.1310112,20.766855,1
NY-01-0641-H1,2.9141192,-34.90748,3
DE-03-1382-H1,20.859522,-17.876968,-1
GR-01-0349-H1,3.1299257,20.770555,1
CZ-01-0166-H1,3.129883,20.769981,1
PL-01-0020-H1,23.602734,-13.593606,17
FR-01-0585-H1,3.1298406,20.769953,1
GR-02-0025-H1,3.1298945,20.77001,1
DE-03-0153-H1,3.1298938,20.7702,1
IT-06-0144-H1,3.1298947,20.769972,1
DE-03-2939-H1,21.80411,-15.31221,17
IT-02-0158-H1,5.7053547,-35.449173,3
CZ-01-0393-H1,7.221817,-16.160122,10
DK-01-0783-H1,8.447005,-9.116902,10
DE-03-1171-H1,8.168629,-6.403281,10
GR-02-0260-H1,3.1299148,20.769724,1
DE-02-4717-H1,-6.239126,-26.318174,4
PL-01-0032-H1,20.842081,-23.121708,9
GR-02-0731-H1,3.1299267,20.769978,1
DE-02-4043-H1,9.64346,-14.407856,10
DE-02-3450-H1,3.1299267,20.770021,1
US-01-1188-H1,-3.1318166,-31.591068,-1
IT-02-0447-H1,-3.5584583,5.8631244,8
DK-01-1121-H1,3.1299067,20.769844,1
DE-03-4744-H1,3.1299095,20.769781,1
SE-01-0642-H2,3.1299095,20.769781,1
DE-03-3068-H1,3.1299245,20.770317,1
HU-01-0020-H1,13.251041,-12.220022,-1
DK-01-1535-H1,3.1299138,20.769836,1
CZ-01-0100-H1,-3.3841631,-11.871392,-1
GR-02-0427-H1,22.693281,-5.1915483,-1
GR-02-0635-H1,-4.374149,5.2973175,8
FR-01-0950-H1,6.3767962,-11.36626,10
NY-01-0473-H1,3.1299138,20.769836,1
RU-01-0405-H1,2.914476,-34.907154,3
NL-01-1313-H1,3.1298957,20.76996,1
RU-01-0399-H1,3.1299033,20.769886,1
GR-03-0392-H1,3.1298819,20.770138,1
DE-02-4012-H1,5.610656,-13.9583645,10
DE-03-1844-H1,3.129897,20.76997,1
GR-01-0374-H1,10.9458,0.8157597,-1
DE-03-1365-H1,1.4693644,-15.005009,-1
DE-02-2127-H1,3.1299114,20.769789,1
US-01-0511-H1,3.1299143,20.769728,1
IT-02-0187-H1,3.1299336,20.769909,1
DK-01-1499-H1,3.1299367,20.770187,1
US-01-1060-H1,14.195634,-25.12638,-1
DE-03-1442-H1,3.1299367,20.770187,1
CZ-01-1880-H1,6.142082,1.9454138,-1
UK-03-0058-H1,17.188765,-23.41953,9
NL-01-1297-H1,3.1299481,20.77042,1
GR-03-0246-H1,3.1299481,20.77042,1
NL-01-0892-H1,-3.707172,16.621529,-1
RU-01-0523-H1,3.1299255,20.769958,1
HU-01-0071-H1,3.1299143,20.769728,1
UK-02-0069-H1,-1.0035076,7.016273,8
MK-01-0030-H1,3.1299105,20.769804,1
FR-01-1238-H1,16.306736,-4.283273,-1
GR-02-0841-H1,15.950111,-16.34916,15
DE-03-3131-H1,3.1299117,20.76973,1
DE-02-1538-H1,3.12992,20.769667,1
DK-01-0033-H1,16.590815,-15.930918,15
DE-02-4780-H1,3.129917,20.76967,1
NY-01-1076-H1,3.129917,20.76967,1
FR-01-0915-H1,3.1299117,20.76973,1
NY-01-0414-H1,1.9912239,-37.194168,-1
UK-03-0015-H1,-1.208792,11.160203,-1
DE-03-0215-H1,3.129925,20.769567,1
DK-01-0882-H1,3.1299224,20.76957,1
DE-03-4225-H2,-0.582893,-14.622278,-1
IT-07-0192-H1,3.1299245,20.769781,1
DE-03-1032-H1,16.903854,-16.253267,15
DK-01-0998-H1,3.1299791,20.770195,1
DK-01-0629-H1,13.251041,-12.220022,-1
SE-01-0901-H1,18.098278,3.3749454,12
DE-01-0494-H1,-2.6508353,-28.953672,4
DE-03-4180-H1,3.1299853,20.770155,1
GR-01-0891-H1,3.1299806,20.770216,1
ES-01-0491-H1,-1.0620528,-4.682726,-1
US-01-0220-H1,3.1299982,20.76996,1
US-01-0394-H1,3.1299884,20.770075,1
UK-03-0191-H1,25.338606,-17.774632,17
ES-01-0053-H1,3.1300013,20.769958,1
DK-01-0324-H1,3.1299963,20.770016,1
DE-03-1524-H1,13.309268,-26.241491,-1
DE-03-2467-H1,3.1300125,20.769768,1
AT-01-0173-H1,-1.0620257,-4.6827183,-1
GR-01-0247-H1,22.740992,1.4555758,11
DE-02-4195-H1,-4.790546,-26.36984,4
SR-01-0173-H1,14.661278,-9.51229,14
DE-02-0959-H1,3.130027,20.769594,1
UK-01-0006-H1,3.1300561,20.76929,1
US-01-0195-H1,-0.4215357,0.2386728,-1
NL-01-0400-H1,21.636667,-22.7872,9
IT-01-0043-H1,-3.3841548,-11.871394,-1
DE-02-0961-H2,3.1300902,20.76892,1
DE-03-4882-H1,3.130021,20.76918,1
DK-01-0728-H1,-1.1209661,11.049516,8
NY-01-0228-H1,3.1300614,20.76871,1
AT-01-0089-H1,1.345053,-37.446976,-1
IT-02-0718-H1,19.476702,-3.1523392,13
DE-02-1010-H1,8.023116,-9.319585,10
SE-01-1052-H1,-4.9153166,-12.150002,-1
GR-01-0954-H1,3.1300762,20.768532,1
CZ-01-0881-H1,1.3242506,-14.434756,-1
US-01-0140-H1,11.228197,4.3561025,-1
DE-02-0539-H1,3.1300807,20.768473,1
GR-02-0056-H1,3.9638345,-32.286716,3
DE-03-3426-H1,3.1300907,20.768353,1
US-01-0551-H1,2.2215884,8.097349,8
DK-01-0744-H2,3.1301146,20.76806,1
AT-01-0231-H1,3.130123,20.768103,1
FR-01-1258-H1,23.411427,-10.406539,16
US-01-0379-H1,3.1302838,20.767614,1
GR-01-0391-H1,3.1300933,20.76831,1
DE-02-1882-H1,17.140387,-0.93114907,-1
NY-01-0778-H1,3.1310375,20.766678,1
DE-02-3255-H1,-6.588859,-29.745802,-1
DE-03-2359-H1,3.130095,20.76828,1
DE-01-0371-H1,22.892551,-14.449392,17
DE-02-4998-H1,3.1306314,20.766502,1
DE-02-2433-H1,3.1306314,20.766502,1
NL-01-0329-H1,23.565962,-3.8937016,-1
IT-07-0149-H1,3.1303153,20.767742,1
GR-01-0582-H1,3.1308217,20.765867,1
UK-02-0141-H1,10.705854,-4.0615997,-1
IT-05-0022-H1,3.1311214,20.765024,1
IT-08-0068-H1,3.130629,20.766754,1
FR-01-1193-H1,3.1303303,20.767656,1
GR-01-1100-H1,3.1301496,20.76838,1
DE-02-3478-H1,3.1312273,20.763943,1
NY-01-0720-H1,3.1312163,20.7639,1
DE-01-0128-H1,-4.790546,-26.36984,4
NL-04-0039-H1,3.1312115,20.76396,1
IT-06-0101-H1,11.801245,7.303621,-1
DE-02-1657-H1,8.438826,-13.179204,10
NL-01-0589-H1,22.37659,-21.867085,9
UK-01-0359-H1,-6.424857,-29.78436,-1
RU-01-0292-H1,2.9141746,-34.907417,3
DE-03-3178-H1,3.1312034,20.764137,1
DE-02-4553-H1,7.542205,-6.1160984,10
DE-02-0408-H1,14.917115,-15.567423,15
GR-03-0127-H1,9.046394,-14.091632,10
DE-02-4325-H1,21.283083,1.845155,11
FR-01-0356-H1,3.1311858,20.764467,1
PL-01-0087-H1,24.37826,-14.907554,17
DE-03-2626-H1,17.32568,-23.39528,9
DE-03-2554-H1,3.131008,20.76699,1
DK-01-1158-H1,3.1298385,20.770138,1
IT-06-0038-H1,15.987908,-15.6894865,15
AT-01-0112-H1,9.011145,-14.136395,10
UK-02-0249-H2,-0.22825012,-8.037157,-1
DK-01-1243-H1,5.5883284,11.556144,-1
DE-03-2126-H1,3.1299224,20.76957,1
US-01-0809-H1,3.1301022,20.768166,1
NY-01-0649-H1,-3.3841631,-11.871392,-1
GR-01-0557-H1,3.1300988,20.768225,1
DE-03-3846-H1,3.130113,20.76821,1
DE-03-2990-H2,4.4390984,21.041048,1
CZ-01-1005-H1,4.439196,21.040651,1
FR-01-0805-H1,4.439078,21.041065,1
GR-02-0387-H1,0.39578366,10.613731,8
DE-02-2227-H1,-4.2078714,-26.893486,4
DK-01-0924-H1,3.015157,5.612404,8
IT-02-0420-H1,-1.0616169,-4.6820664,-1
US-01-0996-H1,22.724352,0.58654946,11
DE-03-2684-H1,23.614227,-3.0052452,-1
UK-01-0792-H1,4.439078,21.041065,1
DE-01-0181-H1,21.797691,0.5231812,11
DE-02-3129-H1,4.4391146,21.040916,1
IT-01-0416-H1,4.525372,-36.89191,-1
CZ-01-1785-H1,-1.829786,-8.606324,-1
DE-03-4081-H1,4.4391255,21.040867,1
NL-01-0900-H1,4.4391255,21.040867,1
SE-01-0447-H1,6.728678,-11.703303,10
GR-01-1031-H1,4.439072,21.041151,1
US-01-0070-H1,-1.0671418,-29.974024,4
SE-01-0727-H1,4.4390583,21.04122,1
DK-01-0381-H1,4.439074,21.041113,1
CZ-01-1014-H1,-1.829786,-8.606324,-1
GR-01-0396-H1,4.4390683,21.041162,1
AT-01-0238-H1,4.4391046,21.040958,1
CZ-01-1758-H1,-1.8297763,-8.606321,-1
NY-01-0825-H1,4.4391046,21.040958,1
UK-03-0036-H1,25.274942,-8.851632,-1
DE-03-4048-H1,0.6677479,8.784159,8
GR-02-0491-H1,4.4391046,21.040964,1
FR-01-0484-H1,22.724352,0.58654946,11
CZ-01-1633-H1,4.4391046,21.040964,1
GR-01-1035-H1,4.438947,21.041727,1
IT-01-0220-H1,2.5563028,-33.22062,3
GR-02-0437-H1,10.987589,-6.05642,-1
DK-01-0733-H1,4.439116,21.04089,1
DE-02-4676-H1,17.811573,3.136981,12
CZ-01-0931-H1,4.439154,21.040718,1
DE-02-0050-H1,-4.915353,-12.149993,-1
DE-02-2585-H1,-6.6169753,-29.445436,-1
DE-02-2015-H1,-4.2067833,-26.890118,4
DE-02-2608-H1,4.439154,21.040718,1
DK-01-1074-H1,4.439141,21.04079,1
DE-02-2128-H1,8.1630125,-10.517533,10
DE-03-0150-H1,-2.649354,-28.954754,4
DE-03-0282-H1,4.4391994,21.04046,1
DE-02-2620-H1,4.439115,21.040926,1
NL-01-1098-H1,-4.2067833,-26.890118,4
US-01-0487-H1,4.439195,21.040525,1
FR-01-0052-H1,2.0898798,5.9036145,8
ES-01-0699-H1,-7.0121536,-27.550968,4
DE-02-2371-H1,17.140175,-0.9308424,-1
DE-02-2863-H1,4.439157,21.04086,1
DE-02-4063-H2,11.176899,-3.4809616,-1
UK-01-0458-H1,15.064755,-9.780739,14
DE-02-4490-H1,4.439121,21.041029,1
DE-03-3416-H1,4.4392376,21.040462,1
DE-02-2777-H1,4.4391537,21.040844,1
NY-01-0203-H1,-5.5585914,5.8931117,8
DE-03-4615-H1,19.477543,-3.158911,13
DE-03-1804-H1,4.439184,21.040722,1
DE-03-0756-H1,4.439225,21.040533,1
RU-01-0732-H1,4.43921,21.040667,1
DE-03-0959-H1,21.555214,-17.479836,-1
DK-01-0692-H1,4.439183,21.040829,1
GR-01-0902-H1,4.439188,21.040436,1
AT-01-0044-H1,-2.6782587,6.2491665,8
DE-01-0074-H1,17.880754,4.0464325,12
US-01-0345-H1,9.743207,8.371926,-1
DE-03-4084-H1,11.68467,8.041522,-1
IT-02-0288-H1,4.439177,21.040506,1
SE-01-0097-H1,-3.565002,8.213265,8
DK-01-1134-H1,4.439135,21.040697,1
DE-02-2401-H1,18.09666,3.3651776,12
DE-02-5147-H1,4.439177,21.040506,1
RU-01-0330-H1,-3.3845003,-11.871528,-1
FR-01-0860-H1,9.65388,-4.5303717,10
IT-02-0547-H1,4.439177,21.040506,1
DE-03-2712-H1,4.4391894,21.040659,1
DE-03-1095-H1,21.638447,-22.786156,9
DE-03-1744-H1,4.4392314,21.040277,1
DK-01-1165-H1,4.4392486,21.040144,1
ES-01-0506-H1,4.439172,21.040277,1
IT-06-0167-H1,-1.0671418,-29.974024,4
IT-07-0162-H1,4.439237,21.040192,1
GR-03-0372-H1,4.439278,21.040125,1
RU-01-0427-H1,4.439236,21.040062,1
NY-01-0442-H1,4.439194,21.040253,1
DE-02-2339-H1,1.2799151,12.963299,-1
NY-01-0613-H1,4.4392176,21.040388,1
UK-01-0421-H1,-2.6493614,-28.954762,4
IT-05-0189-H1,4.4392133,21.040604,1
AT-01-0114-H1,4.439161,21.040844,1
DE-02-0885-H1,18.12857,3.6520696,12
DE-02-4644-H1,-6.2246156,-26.309298,4
DE-03-4144-H1,4.439034,21.041252,1
DE-02-2145-H1,1.7307533,-7.6322145,-1
CZ-01-0457-H1,4.4390383,21.040966,1
NY-01-0966-H1,6.884607,-16.165384,10
US-01-0817-H1,4.439236,21.040062,1
IT-02-0757-H1,4.439291,21.040024,1
DE-02-5105-H1,4.439185,21.039722,1
DE-02-1793-H1,-4.2078137,-26.89329,4
UK-02-0172-H1,-2.6752093,5.892633,8
DE-03-3787-H1,4.4392543,21.039925,1
RU-01-0382-H1,4.4392543,21.039925,1
DE-03-3601-H1,11.774882,7.334524,-1
DE-02-2857-H1,8.02249,-9.31987,10
GR-02-0266-H1,4.4392543,21.039925,1
DE-02-0259-H1,14.931055,-15.572352,15
DE-03-0249-H1,-3.0743108,15.726415,-1
US-01-1396-H1,4.4389877,21.039288,1
CZ-01-0111-H1,0.29989117,7.586468,8
FR-01-0777-H1,4.4389586,21.039476,1
NL-01-0603-H1,4.439,21.039282,1
CZ-01-0488-H1,5.698758,-35.450672,3
DE-03-2008-H1,8.02249,-9.31987,10
NY-01-0784-H1,8.447116,-9.116964,10
