IDs,tsne dim 1,tsne dim 2,Cluster
UK-01-0332-H1,-14.63931,-8.396696,0
UK-03-0246-H1,-14.644506,-8.399782,0
SE-01-0606-H1,-14.666115,-8.41089,0
UK-01-0127-H1,-10.072192,11.49961,17
DE-03-1238-H1,-7.083199,-3.3801749,16
DK-01-0568-H1,10.84123,0.87488663,-1
US-01-0076-H1,-14.206296,-8.167892,0
IT-08-0047-H1,-14.206328,-8.167584,0
GR-02-0304-H1,4.0846124,23.632032,14
DE-03-3818-H1,-14.655856,-8.40552,0
IT-07-0313-H1,-14.642541,-8.398935,0
DE-03-0673-H1,-14.206277,-8.167884,0
DK-01-0011-H1,-14.658184,-8.405608,0
DE-03-3297-H1,-14.658602,-8.405654,0
DE-03-0430-H1,-14.652755,-8.402505,0
DK-01-1428-H1,-7.231212,14.973701,25
NL-01-0129-H1,-14.654157,-8.403272,0
ES-01-0661-H1,-14.667849,-8.41125,0
UK-01-0648-H1,-14.216376,-8.174579,0
NL-01-0013-H1,-14.6417675,-8.398446,0
GR-02-0839-H1,-14.209466,-8.171033,0
IT-05-0190-H1,-14.654194,-8.405929,0
DE-02-3534-H1,11.892756,29.529785,2
DE-02-0669-H1,-14.650614,-8.401089,0
DE-03-1952-H1,6.72566,21.185095,-1
DE-03-1008-H1,-14.6621895,-8.407799,0
RU-01-0766-H1,6.995158,36.323204,1
DE-02-2661-H1,0.29923245,4.469771,-1
NL-04-0098-H1,-14.661209,-8.407174,0
DE-03-1970-H1,5.980503,37.886612,1
IT-08-0011-H1,-14.203724,-8.165984,0
DE-02-3607-H1,-14.647559,-8.399326,0
DE-03-4539-H1,-14.641487,-8.398195,0
PL-01-0314-H1,9.358551,17.11532,21
DE-03-3814-H1,-14.667781,-8.411309,0
CZ-01-1098-H1,0.9563224,8.243405,-1
FR-01-1272-H1,-5.676121,21.906342,26
FR-01-0655-H1,-7.1427255,-3.3897784,16
DE-03-1634-H1,-1.5805901,23.618639,28
DE-03-3912-H1,-14.648472,-8.399849,0
DK-01-1383-H1,-14.204982,-8.168566,0
GR-02-0113-H1,8.454691,35.84898,1
DE-03-4638-H1,-1.5805901,23.618639,28
US-01-0566-H1,-14.650984,-8.403795,0
NY-01-1292-H1,-14.206274,-8.167545,0
DE-03-4260-H1,7.9311843,19.741709,22
IT-07-0030-H1,-10.739785,10.114444,17
IT-06-0215-H1,4.6718583,37.04849,-1
GR-03-0048-H1,11.293562,32.32047,2
DE-02-3610-H1,-3.0195243,-6.1780663,15
DE-02-4532-H1,11.892756,29.529785,2
DE-03-0757-H1,8.872745,17.507402,21
IT-02-0031-H1,-5.676121,21.906342,26
NY-01-0074-H1,-5.6688294,8.093213,23
IT-07-0356-H1,-14.665335,-8.410763,0
DE-03-3118-H1,5.980867,37.88689,1
DE-03-1325-H1,9.725377,18.192394,21
CZ-01-0140-H1,-3.6333945,14.890118,24
DE-02-0985-H1,-14.645389,-8.4009905,0
PL-01-0176-H1,9.353961,17.10556,21
UK-01-0581-H1,4.756852,35.333622,-1
DE-02-1626-H1,2.6143785,13.895659,23
PL-01-0182-H1,-14.641258,-8.3985405,0
DK-01-0007-H1,-14.638615,-8.39656,0
DE-03-4280-H1,-14.202552,-8.165771,0
NY-01-0964-H1,6.3728456,-16.453773,-1
DE-03-2515-H1,-14.209415,-8.170674,0
DE-03-3344-H1,-14.66442,-8.410392,0
CZ-01-0072-H1,-14.64634,-8.401533,0
GR-03-0278-H1,-14.646699,-8.401563,0
US-01-0067-H1,-6.0803666,-6.814002,-1
DE-02-3281-H1,-14.644842,-8.400668,0
GR-01-0822-H1,-14.660756,-8.406898,0
DE-03-0240-H1,-14.664337,-8.409123,0
IT-07-0009-H1,-14.654739,-8.403236,0
DK-01-0555-H1,6.995158,36.323204,1
DE-03-0356-H1,-14.657289,-8.405243,0
IT-06-0073-H1,-8.920077,-1.9351478,16
DE-02-4541-H1,-14.650914,-8.401266,0
GR-01-0884-H1,-14.650614,-8.401089,0
RU-01-0436-H1,3.163955,22.346836,14
DE-03-3349-H1,-1.5805901,23.618639,28
GR-03-0167-H1,-9.246062,-1.0461416,16
NY-01-0269-H1,-14.204438,-8.168949,0
DK-01-1310-H1,-14.655484,-8.40403,0
DE-03-1145-H1,-14.201673,-8.164678,0
CZ-01-0531-H1,-14.646686,-8.40114,0
DE-02-0216-H2,0.5826916,19.370539,23
SE-01-0445-H1,9.922585,32.1716,2
DE-03-1448-H1,-1.7244445,4.6947627,19
GR-03-0154-H1,0.7127171,13.712937,23
DE-03-2630-H1,-1.5805901,23.618639,28
SE-01-1094-H1,-7.2153916,14.97356,25
IT-08-0186-H1,-14.654507,-8.403091,0
DE-02-3432-H1,-14.667525,-8.4107,0
SE-01-0309-H1,-14.654665,-8.405826,0
IT-05-0235-H1,-14.657692,-8.405956,0
DK-01-0354-H1,-3.266138,7.646946,-1
SE-01-0890-H1,1.0758481,19.167925,23
DE-02-5150-H1,8.107657,10.300585,-1
SE-01-0636-H1,11.799917,30.860193,2
GR-02-0570-H1,-14.204592,-8.168983,0
SE-01-0128-H1,-14.659847,-8.408138,0
UK-01-0168-H1,-14.637138,-8.396114,0
DE-03-1492-H1,4.9432645,3.6017466,-1
NY-01-0307-H1,-14.66165,-8.407468,0
DE-02-0040-H1,-14.657713,-8.405305,0
GR-01-0205-H1,-14.654214,-8.403307,0
DE-03-1072-H1,5.980361,37.886517,1
ES-01-0242-H1,-14.653222,-8.402778,0
NY-01-0544-H1,-14.203308,-8.168143,0
DE-03-4207-H1,9.358551,17.11532,21
DE-02-4494-H1,11.799917,30.860193,2
RU-01-0431-H1,2.023347,13.794176,23
SE-01-1315-H1,-14.644725,-8.400188,0
NL-01-0414-H1,-14.667473,-8.410679,0
CZ-01-0493-H1,-0.8042401,4.0799184,19
GR-02-0501-H1,4.941214,3.5848649,-1
SE-01-1132-H1,7.9311843,19.741709,22
NY-01-0164-H1,-14.647908,-8.401968,0
DE-02-4225-H1,2.0445948,6.2776966,-1
DE-01-0286-H1,0.29923245,4.469771,-1
DE-01-0510-H1,8.8565,17.531815,21
CZ-01-1673-H1,-6.145763,-0.22418156,-1
US-01-0601-H1,-5.830851,2.3540564,-1
DE-03-4457-H1,-14.65492,-8.406308,0
DK-01-0799-H2,-10.444897,12.234228,17
DE-03-3552-H1,-14.651249,-8.401481,0
IT-06-0280-H1,7.061217,-16.1092,-1
IT-02-0116-H1,-14.649494,-8.4003315,0
GR-03-0070-H1,8.829467,32.378956,2
DE-02-3950-H1,-4.490475,9.930999,23
US-01-0762-H1,-14.661209,-8.407174,0
IT-02-0623-H1,-14.203735,-8.168628,0
US-01-0465-H1,-14.29459,-8.22142,0
GR-02-0579-H1,9.465608,37.825363,-1
DE-02-1878-H1,8.443665,13.148972,18
GR-02-0421-H1,1.2267565,17.79443,23
DE-02-2678-H1,-3.2890885,15.893973,24
AT-01-0123-H1,-14.66612,-8.410775,0
DE-03-2743-H1,-4.6762977,9.345581,23
DE-03-3486-H2,-14.645551,-8.400674,0
DK-01-0672-H1,-3.4273396,26.585442,27
NY-01-0529-H1,11.839392,10.42581,-1
US-01-1339-H1,1.938184,11.542831,23
DE-03-4248-H1,-14.64901,-8.400045,0
CZ-01-0376-H1,-0.7004213,7.8599243,-1
US-01-0593-H1,4.9837284,7.6134934,-1
DE-02-2872-H1,-3.1042225,-6.133685,15
DK-01-0645-H1,-14.660756,-8.406898,0
US-01-0632-H1,-14.651077,-8.401364,0
DE-02-2223-H1,-14.651077,-8.401364,0
DK-01-0071-H1,-14.650688,-8.401148,0
DE-02-4714-H1,-8.1602335,-8.268902,-1
DK-01-0457-H1,6.995158,36.323204,1
DE-02-2119-H1,11.799996,30.860281,2
FR-01-0349-H1,-14.664431,-8.409182,0
DE-02-0989-H1,12.345038,4.439832,13
FR-01-0268-H1,-14.204113,-8.168607,0
DE-03-2635-H1,-14.645528,-8.400715,0
IT-01-0337-H1,-14.658952,-8.406053,0
RU-01-0743-H1,-1.5214993,7.4223943,-1
NY-01-0296-H1,-14.202673,-8.165326,0
ES-01-0383-H1,-14.643936,-8.400034,0
NY-01-0767-H1,-5.6688294,8.093213,23
MK-01-0057-H1,9.922585,32.1716,2
IT-02-0238-H1,-14.648422,-8.399784,0
IT-07-0412-H1,6.995158,36.323204,1
CZ-01-1776-H1,-9.783695,-12.761278,-1
DE-03-3706-H1,8.855963,15.763282,-1
US-01-0525-H1,-14.193607,-8.160897,0
CZ-01-0670-H1,-7.14666,23.639349,-1
CZ-01-1366-H1,6.837563,6.9598455,-1
DE-02-4620-H1,8.91374,8.770796,-1
NL-01-1051-H1,11.169168,29.827723,2
IT-01-0276-H1,-14.640796,-8.398319,0
US-01-0243-H1,9.310248,16.5526,21
NY-01-0376-H1,-14.574703,-8.362648,0
RU-01-0446-H1,5.570359,9.528728,-1
NY-01-1345-H1,-14.66165,-8.407468,0
GR-01-0054-H1,8.454691,35.84898,1
MK-01-0088-H1,-3.943312,-5.2440376,15
NY-01-0182-H1,-14.652731,-8.402488,0
DE-03-3547-H1,-14.205198,-8.169232,0
DE-03-2971-H1,1.2349118,19.105955,23
NL-04-0031-H1,-14.668231,-8.411483,0
RU-01-0451-H1,-8.150032,-2.8493865,16
UK-03-0360-H1,-3.3916616,26.652275,27
IT-01-0217-H1,-14.507236,-8.6884365,0
ES-01-0543-H1,-3.6897721,26.176617,27
NL-01-0668-H1,-4.1273475,25.443748,27
IT-07-0427-H1,-3.0194776,-6.177936,15
NL-01-0216-H1,7.3792243,20.195492,22
UK-03-0060-H1,8.872564,17.507717,21
DE-02-0660-H1,7.0012984,36.325775,1
DK-01-1538-H1,-14.50699,-8.688217,0
DE-03-2167-H1,-1.3108468,23.593254,28
DK-01-1575-H1,-13.705539,-8.200461,0
DE-03-4145-H1,-13.77794,-8.244632,0
DE-03-0409-H1,-13.705782,-8.200009,0
IT-01-0186-H1,4.756871,35.333515,-1
DE-02-1899-H1,8.913767,8.770817,-1
DE-03-4877-H1,-13.707166,-8.201551,0
US-01-0667-H1,-13.707166,-8.201551,0
DE-03-4823-H1,9.92296,32.171734,2
GR-01-0727-H1,-13.70543,-8.200192,0
DE-02-0646-H1,-14.087702,-8.4222555,0
DE-03-3737-H1,-14.510225,-8.690845,0
DE-02-2078-H1,-4.490535,9.930905,23
DE-03-0870-H1,3.2933326,28.365597,-1
NL-01-1370-H1,-4.589135,24.981424,-1
GR-01-1053-H1,-14.51046,-8.690932,0
DE-02-3075-H1,8.953579,0.24133112,-1
DE-02-4177-H1,4.942306,3.603607,-1
GR-02-0065-H1,-14.509909,-8.690571,0
CZ-01-1580-H1,-13.703818,-8.199148,0
ES-01-0199-H1,-13.704667,-8.200027,0
IT-02-0648-H1,-13.707043,-8.20195,0
SE-01-1186-H1,-13.7033825,-8.199172,0
DE-02-3311-H1,-4.186374,18.696745,-1
NY-01-0764-H1,-9.882573,-2.7237952,16
NL-04-0190-H1,-13.708338,-8.202183,0
NL-01-0110-H1,-13.748892,-8.227602,0
GR-01-0382-H1,-13.704323,-8.199576,0
IT-01-0196-H1,-8.92171,-1.9345392,16
DE-03-0814-H1,-13.704323,-8.199576,0
DE-03-3324-H1,-14.087512,-8.423387,0
DE-03-3739-H1,-13.702618,-8.198255,0
IT-06-0127-H1,-13.702618,-8.198255,0
DE-02-4692-H1,-9.963361,10.659504,17
DE-02-0266-H1,2.847088,11.018588,23
DE-02-2117-H1,-13.705782,-8.200009,0
DE-02-3108-H1,-14.510297,-8.690863,0
NY-01-0001-H1,-13.704345,-8.199434,0
DE-03-1914-H1,-7.0514307,-2.9323115,16
NY-01-1040-H1,-10.902928,11.675722,17
HU-01-0260-H1,-13.727395,-8.215385,0
DE-03-2623-H1,-1.7082253,23.584776,28
IT-02-0086-H1,-13.718629,-8.209597,0
CZ-01-0918-H1,-5.2878633,6.0276284,-1
DE-02-1568-H1,-14.509923,-8.690576,0
SR-01-0127-H1,-13.707605,-8.202289,0
IT-05-0380-H1,-13.704862,-8.2000885,0
DE-02-2845-H1,11.799787,30.857038,2
FR-01-0056-H1,-14.500712,-8.682812,0
DE-03-3716-H1,-13.727395,-8.215385,0
NL-01-1214-H1,-13.704862,-8.199472,0
GR-01-0784-H1,-14.510509,-8.691075,0
DE-03-4793-H1,-8.051442,18.518972,-1
DE-02-1737-H1,-4.74516,19.077284,26
NL-01-0590-H1,-13.745919,-8.225978,0
DE-02-4871-H1,1.8965684,13.535107,23
IT-01-0114-H1,-13.705339,-8.200161,0
CZ-01-0570-H1,-13.986117,-8.361355,0
CZ-01-0906-H1,-13.70666,-8.201727,0
CZ-01-0590-H2,-1.3762344,13.888351,-1
ES-01-0221-H1,-13.701543,-8.197732,0
GR-03-0430-H1,-13.704345,-8.199434,0
DK-01-0937-H1,-13.705084,-8.200081,0
IT-02-0642-H1,-1.5214819,7.4224114,-1
RU-01-0076-H1,-5.26546,20.344606,26
IT-01-0128-H1,-9.783697,-12.761274,-1
NY-01-0668-H1,11.839418,10.425773,-1
NY-01-0628-H1,-14.092359,-8.426034,0
DE-02-4107-H1,-13.794761,-8.2536745,0
IT-05-0351-H1,3.0584254,11.693662,23
SE-01-0016-H1,-6.064828,18.974838,-1
NY-01-0621-H1,10.147569,11.771383,-1
UK-01-0398-H1,9.92296,32.171734,2
DK-01-1452-H1,-14.50424,-8.685523,0
US-01-0859-H1,-3.7577715,-6.325828,15
DE-02-3723-H1,-14.087512,-8.423387,0
DE-02-2151-H1,-1.7920238,21.91302,-1
NY-01-0193-H1,-13.704189,-8.199642,0
DE-03-2772-H1,-13.70436,-8.199533,0
DE-03-2021-H1,-1.5172874,25.426382,-1
DK-01-1098-H1,-13.704805,-8.200134,0
DE-03-4367-H1,-3.0400746,-6.172031,15
CZ-01-0310-H1,6.4205046,37.90623,1
FR-01-1372-H1,10.841246,0.87487745,-1
UK-01-0808-H1,-13.702413,-8.198001,0
DE-03-1267-H1,-13.7034235,-8.198933,0
DE-03-4777-H1,-4.3539095,22.126602,26
DE-03-1699-H1,-13.702516,-8.19803,0
DE-02-2133-H1,-13.704805,-8.200134,0
GR-01-0849-H1,4.0344524,28.720915,-1
DE-03-3402-H1,-13.704594,-8.199587,0
UK-03-0037-H1,-13.702789,-8.198181,0
IT-06-0013-H1,-14.507657,-8.688866,0
DE-02-2102-H1,11.799787,30.857038,2
NL-01-1071-H1,-13.745919,-8.225978,0
DE-01-0201-H1,-14.089186,-8.424407,0
GR-01-1023-H1,-10.156748,-1.5443207,16
DE-03-0508-H1,9.92296,32.171734,2
CZ-01-0901-H1,-7.9137096,-2.3002775,16
DE-03-1254-H1,9.7249775,18.19227,21
DE-02-3554-H1,-13.708008,-8.202321,0
DE-02-1960-H1,-3.5608075,5.200188,-1
DE-03-2388-H1,-13.704884,-8.2001915,0
DE-03-3938-H1,-13.704805,-8.200134,0
RU-01-0554-H1,11.799787,30.857038,2
DE-02-4226-H1,-13.70227,-8.198001,0
NL-04-0157-H1,-13.704323,-8.199576,0
NY-01-0054-H1,-13.705539,-8.200461,0
DE-02-0526-H1,4.690209,22.205774,14
IT-08-0049-H1,2.9502401,8.133016,-1
IT-05-0182-H1,8.019901,10.000421,-1
DE-02-2108-H1,-13.705978,-8.200918,0
IT-02-0475-H1,-0.70039487,7.859877,-1
UK-01-0772-H1,-13.704769,-8.200004,0
GR-01-1057-H1,-13.703962,-8.1994705,0
CZ-01-0719-H1,-13.705083,-8.199632,0
CZ-01-0314-H1,6.4205046,37.90623,1
FR-01-0354-H1,-13.754503,-8.230841,0
AT-01-0163-H1,-13.709984,-8.203706,0
US-01-1299-H1,-13.706317,-8.201301,0
DE-03-4035-H1,1.5515501,18.375973,23
DE-02-4851-H1,-5.8307786,2.3541338,-1
DK-01-0346-H1,-13.704059,-8.199409,0
CZ-01-0512-H1,-7.834781,-6.4256053,-1
CZ-01-0803-H1,-8.051439,18.518957,-1
US-01-1176-H1,8.2573395,33.46361,-1
DE-03-0327-H1,-11.227512,16.572386,17
DE-02-0869-H1,11.799787,30.857038,2
NY-01-0529-H2,-14.510297,-8.690863,0
SR-01-0042-H1,-13.706105,-8.200646,0
DE-02-4400-H1,-13.702918,-8.198307,0
DE-03-2005-H1,7.379038,20.195377,22
NY-01-1218-H1,-14.229219,-8.513414,0
DE-02-3753-H1,-14.092359,-8.426034,0
DE-03-2404-H1,-13.709313,-8.202868,0
GR-01-0817-H1,-13.704324,-8.199485,0
NL-01-1244-H1,-14.507657,-8.688866,0
IT-02-0616-H1,-3.7577715,-6.325828,15
DE-02-2410-H1,-9.182605,-2.679551,16
DE-01-0465-H2,1.3581175,4.1390347,20
GR-02-0500-H1,-13.70666,-8.201727,0
US-01-0740-H1,-13.703841,-8.199164,0
DE-02-2613-H1,-8.160235,-8.268918,-1
RU-01-0332-H1,-3.4718711,14.610514,24
CZ-01-0658-H1,1.3473053,11.605872,23
DE-01-0116-H1,8.808178,18.66771,21
DE-03-3889-H1,-13.705394,-8.200306,0
DE-02-3488-H1,11.799787,30.857038,2
DE-03-2311-H1,-3.099158,15.517424,24
DE-02-1561-H1,-13.7042,-8.199488,0
DE-03-4059-H1,-14.510186,-8.690826,0
CZ-01-1735-H1,-13.702169,-8.198016,0
PL-01-0044-H1,-1.4155273,22.311684,-1
DE-03-0775-H1,-4.84602,24.214893,-1
GR-02-0508-H2,-14.130651,-8.450429,0
US-01-0103-H1,-14.092359,-8.426034,0
UK-03-0534-H1,9.310581,16.553392,21
FR-01-1341-H1,-14.092359,-8.426034,0
IT-02-0023-H1,6.1578455,33.392582,-1
DE-03-4681-H1,6.4205046,37.90623,1
AT-01-0164-H2,-8.921709,-1.9345376,16
DE-03-4812-H1,-7.786443,-4.310298,-1
DK-01-0635-H1,-13.747779,-8.226768,0
DE-02-1105-H1,-13.70249,-8.197959,0
PL-01-0199-H1,-3.0870306,23.220776,-1
UK-01-0348-H1,-14.499424,-8.682263,0
NY-01-0195-H1,7.0012984,36.325775,1
GR-02-0677-H1,-14.510297,-8.690863,0
DK-01-0332-H2,-14.510279,-8.69085,0
DE-02-3043-H1,0.58333075,19.370174,23
IT-05-0080-H1,-14.510207,-8.690837,0
US-01-0066-H1,-7.2726493,16.713814,-1
DE-01-0123-H1,-5.1753454,26.327093,-1
NY-01-0218-H1,-14.510102,-8.690731,0
GR-01-0300-H1,-13.713096,-8.206051,0
RU-01-0723-H1,-10.58724,14.528389,-1
PL-01-0003-H1,-4.6414323,8.885392,23
DK-01-0466-H1,-13.745919,-8.225978,0
HU-01-0169-H1,9.7249775,18.19227,21
DE-02-3663-H1,10.707048,-1.635988,-1
UK-01-0679-H1,7.0012984,36.325775,1
ES-01-0244-H1,6.3728256,-16.45379,-1
DE-02-3737-H1,-13.745919,-8.225978,0
CZ-01-1166-H1,-2.291338,6.8452296,-1
DE-03-4188-H1,3.812524,21.110569,14
DE-03-1913-H1,2.0241673,12.264636,23
NY-01-0452-H1,-7.0836926,-3.3801413,16
DE-03-3074-H1,-1.5795562,23.619024,28
DE-03-1288-H1,9.383152,17.777653,21
US-01-0892-H1,-13.703818,-8.199148,0
DK-01-0359-H1,-13.986117,-8.361355,0
DE-01-0245-H1,-10.072255,11.499546,17
DE-02-3876-H1,-11.089234,14.605203,17
DE-03-3053-H1,-4.9967675,-4.3713603,-1
ES-01-0156-H1,-11.383557,-1.1428584,-1
DE-02-4724-H1,-13.706803,-8.201639,0
DE-02-2682-H1,8.953579,0.24133112,-1
SR-01-0083-H1,-13.705462,-8.200249,0
FR-01-1186-H1,5.5703125,9.528764,-1
GR-03-0074-H1,9.92296,32.171734,2
HU-01-0075-H1,10.205094,20.190477,-1
GR-03-0267-H1,7.941069,19.747393,22
US-01-0252-H1,-5.8307753,2.3541412,-1
DE-03-3420-H2,9.383156,17.777647,21
DE-03-4085-H1,-7.1563797,-2.987672,16
SE-01-1174-H1,-3.1543825,15.716371,24
SE-01-0794-H1,-13.708008,-8.202321,0
CZ-01-0765-H1,2.950074,22.679571,14
CZ-01-1412-H1,-5.667911,8.084219,23
NL-01-0712-H1,-13.707723,-8.20214,0
FR-01-0468-H1,-5.04585,8.966912,23
DE-03-0426-H1,3.3588595,11.542533,23
GR-02-0835-H1,7.0012984,36.325775,1
US-01-0462-H1,-13.701198,-8.197749,0
RU-01-0080-H1,-3.0194776,-6.177936,15
HU-01-0177-H1,-13.70382,-8.199224,0
FR-01-0916-H1,7.0012984,36.325775,1
NL-01-1399-H1,-2.4435792,11.081526,23
CZ-01-0604-H1,-14.087512,-8.423387,0
NL-01-1094-H1,6.372826,-16.45379,-1
IT-02-0505-H1,-13.745919,-8.225978,0
HU-01-0097-H1,-3.038841,-6.1508026,15
IT-02-0502-H1,6.4205046,37.90623,1
NL-01-0478-H1,-13.745919,-8.225978,0
US-01-0524-H1,-14.130651,-8.450429,0
DE-03-1150-H1,-14.090754,-8.42505,0
DK-01-1466-H1,-14.510064,-8.690709,0
DE-02-0370-H1,-13.705897,-8.200653,0
DE-01-0414-H1,-13.704998,-8.20032,0
SE-01-0752-H2,2.2539935,13.878977,23
US-01-1039-H1,10.140423,33.685287,2
UK-03-0212-H1,7.0612764,-16.109125,-1
UK-01-0339-H1,9.95176,32.879025,2
CZ-01-1343-H1,-14.092359,-8.426034,0
DK-01-0640-H1,-3.3914711,26.652308,27
DE-02-2005-H1,-4.186374,18.696745,-1
DK-01-0928-H1,-9.829198,15.733234,-1
US-01-1015-H1,8.22615,33.44669,-1
GR-01-0089-H1,-10.902928,11.675722,17
NY-01-1027-H2,-1.9191306,4.3395777,19
IT-06-0063-H1,-14.092359,-8.426034,0
DE-03-4698-H1,6.498739,37.870716,1
US-01-0429-H1,0.74850935,11.909488,23
GR-02-0545-H1,-14.088335,-8.42359,0
CZ-01-0324-H1,-14.096914,-8.427849,0
IT-08-0158-H1,0.7101401,3.0538747,20
DE-02-4236-H1,0.52058166,9.979745,-1
FR-01-0689-H1,7.0012984,36.325775,1
CZ-01-1539-H1,-8.451599,-5.057799,-1
DE-03-0683-H1,-13.547977,-8.63248,0
US-01-0165-H1,-1.1402463,22.280226,-1
IT-06-0130-H1,8.454318,35.846455,1
DE-03-2702-H1,-13.548862,-8.633317,0
CZ-01-0519-H1,-14.149608,-9.022814,0
UK-03-0452-H1,2.0295696,12.243081,23
DE-02-2052-H1,-14.155013,-9.026442,0
FR-01-0796-H1,-7.23109,14.972414,25
AT-01-0051-H1,5.570293,9.528812,-1
IT-02-0393-H1,-14.159015,-9.028992,0
DK-01-1359-H1,12.220175,3.485904,13
UK-02-0044-H1,-14.133383,-9.012498,0
DE-02-0101-H1,11.798558,30.851166,2
IT-02-0391-H1,-7.690489,22.266068,-1
HU-01-0213-H1,7.380548,20.197567,22
DE-02-1986-H1,-13.548692,-8.633249,0
DE-02-0681-H1,-9.785659,11.904524,17
ES-01-0003-H1,-13.549955,-8.6341095,0
UK-01-0020-H1,-13.548878,-8.632863,0
DE-02-4684-H1,-13.546903,-8.631529,0
DE-02-2503-H1,-5.4887986,20.782473,26
PL-01-0263-H2,1.2332621,23.506456,-1
US-01-0810-H1,3.6153402,11.594464,23
DE-03-4182-H2,-14.093781,-8.987311,0
DE-02-4741-H1,-1.273815,1.8947109,-1
CZ-01-0293-H1,2.8439853,17.765661,-1
DE-03-3041-H1,7.827041,16.485332,-1
CZ-01-1755-H1,-14.143649,-9.019021,0
DE-03-2095-H1,-14.136427,-9.01435,0
GR-02-0423-H1,-14.133833,-9.012643,0
DE-02-0537-H1,6.906378,36.240208,1
UK-03-0531-H1,-13.549565,-8.633783,0
DE-02-3372-H1,2.0447063,6.2774396,-1
AT-01-0240-H1,-7.663046,22.323563,-1
DE-03-2358-H1,-13.549936,-8.634125,0
UK-01-0498-H1,-14.158192,-9.028446,0
SR-01-0069-H1,6.2871456,37.111023,1
DE-02-0255-H1,3.9723833,7.8801026,-1
DE-02-3242-H1,-14.0932045,-8.986954,0
IT-05-0358-H1,6.9066,36.240242,1
DK-01-1496-H1,-14.145669,-9.02053,0
NL-04-0054-H1,5.570293,9.528812,-1
US-01-0198-H1,10.140303,33.685223,2
GR-01-0392-H1,-14.154917,-9.026309,0
NY-01-0984-H1,-13.548834,-8.632827,0
US-01-1369-H1,-13.548131,-8.632599,0
RU-01-0044-H1,-3.6333988,14.889752,24
CZ-01-0241-H1,-4.4061637,4.6520705,-1
DE-02-1988-H1,-4.716015,-2.4994955,-1
DK-01-1293-H1,-13.5474,-8.631984,0
DE-03-4311-H1,-13.550406,-8.634514,0
GR-02-0295-H1,-13.547772,-8.632337,0
IT-06-0206-H1,-9.202283,-3.2593648,16
UK-03-0505-H1,6.9053473,36.23889,1
NY-01-1200-H1,5.0326753,9.080814,-1
FR-01-0961-H1,-13.54906,-8.6334915,0
DE-03-0525-H1,-14.151847,-9.024319,0
FR-01-0384-H1,4.9422565,3.603635,-1
UK-01-0306-H1,-13.547445,-8.632033,0
SE-01-0818-H1,-13.5483465,-8.632947,0
IT-02-0539-H1,-13.548961,-8.633504,0
FR-01-1143-H2,-13.548817,-8.633098,0
NL-01-0898-H1,-14.134199,-9.0129795,0
DE-02-2981-H1,-14.157088,-9.02768,0
DE-02-2064-H1,-14.153594,-9.025411,0
NY-01-0705-H1,-14.14863,-9.022217,0
IT-05-0169-H1,10.140303,33.685223,2
AT-01-0198-H1,-7.348984,15.552725,25
DE-02-2487-H1,-14.146294,-9.020702,0
DE-02-3682-H1,11.895773,29.529018,2
IT-05-0357-H1,-5.0182595,-4.39122,-1
DE-02-4787-H1,-0.39361668,11.62552,23
UK-01-0113-H1,6.905596,36.23914,1
CZ-01-0363-H1,-14.1454735,-9.020164,0
US-01-0626-H1,-14.149213,-9.022578,0
IT-07-0337-H1,-14.156477,-9.027296,0
GR-02-0291-H1,6.8375177,6.9596057,-1
GR-01-0370-H1,3.1639934,22.347424,14
DE-01-0397-H1,-9.747874,10.542838,17
NY-01-1296-H1,3.163997,22.347424,14
NL-01-0215-H1,5.5900745,15.0063505,-1
DK-01-1267-H1,-13.552079,-8.635996,0
DE-03-0082-H1,-14.133089,-9.012324,0
DE-02-3500-H1,-13.550706,-8.634744,0
PL-01-0009-H1,10.010767,27.960339,-1
RU-01-0443-H1,-13.55046,-8.634559,0
DE-02-0368-H1,4.7057447,4.9899874,-1
MK-01-0098-H1,-14.142328,-9.018341,0
SE-01-0093-H1,-14.095122,-8.988072,0
FR-01-0866-H1,-5.7859807,12.055723,-1
SE-01-0729-H1,-14.133419,-9.012074,0
DE-02-0787-H1,-9.783697,-12.761269,-1
DE-03-3028-H1,-14.09118,-8.985566,0
IT-05-0264-H1,-14.15336,-9.025306,0
HU-01-0024-H1,11.308232,29.220821,2
DE-02-2390-H1,6.15888,34.00483,-1
NL-01-0332-H1,9.38251,17.777203,21
DE-02-2252-H1,-14.093747,-8.9872875,0
NL-01-1402-H1,-6.080306,-6.814146,-1
ES-01-0230-H1,-14.09464,-8.987824,0
DE-02-3827-H1,-13.548491,-8.632516,0
ES-01-0160-H1,-14.090784,-8.985358,0
DE-02-2860-H1,-13.547572,-8.632357,0
NL-01-0433-H1,-13.5488825,-8.633144,0
NL-01-0099-H1,-14.13357,-9.012626,0
CZ-01-1714-H1,-13.547616,-8.632237,0
DE-03-2791-H2,-14.156013,-9.026993,0
FR-01-0940-H1,-9.969983,-2.5137753,16
ES-01-0247-H1,10.841241,0.8748472,-1
US-01-1381-H1,11.181643,5.0827827,13
IT-08-0121-H1,-14.160033,-9.029744,0
NY-01-0026-H1,6.8375177,6.9596057,-1
NY-01-1013-H1,-2.2182007,9.505843,23
DE-02-0923-H1,-14.096229,-8.98867,0
FR-01-0500-H1,-14.093515,-8.987134,0
IT-07-0402-H1,-14.093529,-8.987037,0
DE-03-4546-H1,6.8695345,20.407795,22
