IDs,tsne dim 1,tsne dim 2,Cluster
CH-01-0019-H1,-6.884624,-21.799635,-1
DE-01-0078-H1,-13.507742,-6.1325,-1
GR-01-0202-H1,1.4899142,12.782872,6
IT-02-0170-H1,9.654749,5.037551,-1
DE-02-1716-H1,1.4897339,12.783126,6
DE-02-0524-H1,-20.086918,-15.4096985,10
DE-03-2975-H1,-13.706988,-24.028957,-1
CZ-01-0441-H1,1.4896336,12.783174,6
GR-02-0390-H1,1.4897668,12.783048,6
DE-03-2002-H1,-17.894066,-21.443657,23
SE-01-0782-H1,-29.31621,-1.0186242,4
DE-03-3274-H1,-14.676359,-8.053314,29
RU-01-0531-H1,1.1391988,12.990692,6
NY-01-0580-H1,1.1208866,13.002071,6
DE-03-0805-H1,-18.478954,-22.754433,23
DE-03-3002-H1,-10.449818,-25.97773,21
NL-04-0148-H1,1.4898549,12.782914,6
DE-02-2856-H1,1.4895529,12.783061,6
UK-03-0409-H1,-18.084291,-25.181583,24
SR-01-0142-H2,1.490032,12.7826,6
DE-02-4465-H1,-28.966795,0.28300914,4
SR-01-0191-H1,-9.700925,1.9493982,17
US-01-1304-H1,1.4900362,12.782581,6
DE-02-4425-H1,4.763317,-19.303871,12
US-01-0415-H1,-8.051874,-6.2597427,28
NY-01-0773-H1,1.4900345,12.782649,6
DK-01-0517-H1,1.4900839,12.782526,6
DE-02-2247-H1,-8.367816,-7.0146246,28
DE-02-0293-H1,6.453061,2.9214246,14
DE-03-0289-H1,1.4243824,13.674543,6
NL-01-0244-H1,7.3664,-8.916569,9
RU-01-0761-H1,-9.05343,8.132366,-1
NL-04-0146-H1,-2.8485634,-5.672328,-1
DE-03-3451-H1,-33.25058,-3.3565316,-1
GR-02-0557-H1,1.4244559,13.674541,6
IT-06-0238-H2,5.8991923,5.9997215,-1
IT-06-0016-H1,1.4189461,13.677862,6
US-01-0995-H1,1.918463,13.421999,6
US-01-0973-H1,1.918463,13.421999,6
DE-02-1804-H1,1.4189463,13.677862,6
GR-01-0157-H1,1.4189463,13.677862,6
DK-01-0461-H1,2.3248038,-14.83965,19
RU-01-0609-H1,-1.0490094,-20.302824,13
UK-03-0062-H1,1.4189463,13.677862,6
DE-02-1531-H1,-7.0621314,-9.840927,-1
DE-03-0484-H1,2.23603,-22.965162,13
DE-02-3767-H1,-20.603264,-16.193415,10
US-01-0725-H1,-16.211245,-8.153559,29
UK-01-0546-H1,1.4189463,13.677862,6
FR-01-0693-H1,-9.950365,3.936459,17
UK-03-0273-H1,9.654925,5.0377173,-1
DE-03-4520-H1,1.421961,13.676214,6
ES-01-0705-H1,-15.462004,-25.566502,-1
US-01-0281-H1,4.495017,-3.6692185,20
DE-02-4287-H1,1.4188969,13.67786,6
DE-03-1555-H1,-8.779841,-21.501043,-1
SE-01-0556-H1,11.262472,-1.1129411,15
DE-02-3988-H1,-0.08998824,-23.504288,13
GR-01-0312-H1,1.4202198,13.676687,6
CZ-01-0081-H1,0.69176,-21.744303,13
DE-02-3403-H1,-28.9631,0.28133813,4
NL-01-1201-H1,1.9100496,13.42555,6
GR-01-0206-H1,-12.077209,-6.9270954,29
GR-01-0398-H1,1.9100887,13.425495,6
CZ-01-0755-H1,1.9184656,13.422004,6
DE-03-0667-H1,-35.207867,-13.518241,8
GR-01-0028-H1,1.9085641,13.425653,6
GR-02-0259-H1,1.9189765,13.421613,6
DE-02-4721-H1,-28.9631,0.28133813,4
US-01-0102-H1,1.9189765,13.421613,6
IT-01-0036-H1,-8.075429,-18.919092,26
DE-03-0594-H1,-18.443506,-24.428108,24
GR-02-0217-H1,-20.087156,-15.410087,10
US-01-0555-H1,1.9189765,13.421613,6
DE-02-2658-H1,-9.960243,-13.661884,-1
DE-02-3631-H1,-9.598649,3.406049,17
UK-01-0769-H1,-9.408642,-12.833574,-1
IT-07-0005-H1,-2.7736828,-13.641102,25
US-01-0155-H1,1.9085641,13.425653,6
CZ-01-0145-H1,1.9189765,13.421613,6
CZ-01-1274-H1,3.3751247,4.575668,14
UK-01-0362-H1,11.114622,-0.918999,15
UK-01-0219-H1,5.477042,-1.4492136,-1
NY-01-1157-H1,1.9189765,13.421613,6
HU-01-0228-H1,-7.5857844,-15.561831,26
UK-01-0732-H1,1.9087218,13.425543,6
NL-01-0223-H1,1.9190439,13.42157,6
DE-02-0890-H1,1.9191086,13.421528,6
DK-01-0282-H1,1.9191098,13.421528,6
DK-01-0129-H1,-35.23592,-10.704422,7
DK-01-0909-H1,-9.053429,8.132365,-1
AT-01-0012-H1,1.9189765,13.421613,6
FR-01-0926-H1,7.2316947,-3.0563898,-1
DE-03-1054-H1,-9.052313,8.13268,-1
DE-02-2256-H1,1.9085641,13.425653,6
FR-01-0613-H1,1.3101225,-3.1663363,-1
FR-01-0975-H1,-28.888317,-1.0890305,4
NL-01-1082-H1,1.9189765,13.421613,6
NL-01-0906-H1,-28.888317,-1.0890305,4
GR-02-0555-H1,1.9190074,13.421623,6
DE-03-2986-H1,1.9191086,13.421528,6
NL-01-0054-H1,-11.12171,-7.7981887,29
UK-01-0780-H1,1.9191098,13.421528,6
CZ-01-0399-H1,-5.7409935,-20.996347,-1
DE-02-5042-H1,-28.887186,-1.0897121,4
NY-01-0167-H1,1.9191086,13.421528,6
DE-02-3504-H1,1.4243824,13.674543,6
NY-01-0525-H1,-35.23581,-10.704318,7
FR-01-0617-H1,1.9193254,13.421381,6
DE-03-3081-H1,-14.652031,-15.745884,11
DE-03-0427-H1,1.9195169,13.421257,6
DE-02-3933-H1,1.9193254,13.421381,6
US-01-1172-H1,1.9193254,13.421381,6
DE-03-3450-H1,-14.651796,-15.745882,11
IT-08-0055-H1,1.9193254,13.421381,6
ES-01-0548-H1,1.9193254,13.421381,6
US-01-0544-H1,16.569372,6.991814,-1
IT-01-0130-H1,8.292967,2.9348462,-1
DE-02-4200-H1,1.9193254,13.421381,6
US-01-0353-H1,-0.26033145,-21.364851,13
DE-03-1933-H1,-10.071229,-22.23376,27
NL-01-1410-H1,1.9192623,13.421422,6
CZ-01-1607-H1,1.9193254,13.421381,6
DE-02-2961-H1,4.152146,5.8141685,14
SE-01-0380-H1,-28.888317,-1.0890305,4
FR-01-1175-H1,1.9193254,13.421381,6
UK-02-0188-H1,-31.07812,-3.6694589,3
NL-01-1185-H1,-32.961575,-1.56356,-1
CZ-01-1096-H1,-35.841,-10.253787,7
SE-01-0878-H1,-10.733197,-7.04652,29
DE-02-4249-H1,2.8579934,-13.261643,19
DE-01-0170-H1,-28.888317,-1.0890305,4
UK-03-0162-H1,-12.294653,-22.483456,27
DE-01-0538-H1,-2.2151062,-5.0735164,-1
UK-01-0412-H1,-28.9631,0.28133813,4
CZ-01-0413-H1,1.9191103,13.421529,6
IT-01-0386-H1,-4.928227,-22.751392,13
FR-01-0386-H1,2.479662,-12.579495,19
US-01-0168-H1,-3.6170108,-15.412758,-1
NY-01-0899-H1,-31.07812,-3.6694589,3
DE-02-4146-H1,-16.40158,-6.3656063,-1
SE-01-1037-H1,-1.926318,-22.915047,13
DE-02-0906-H1,3.9649944,-18.86501,12
DE-03-2507-H1,1.9191103,13.421529,6
GR-02-0415-H1,1.9191103,13.421529,6
DE-02-1678-H1,-28.888317,-1.0890305,4
DE-02-0656-H1,3.961965,5.734189,14
DE-01-0278-H1,-10.473253,-25.855118,21
NY-01-1187-H1,-4.8849006,1.0919441,16
DE-03-0941-H1,6.453061,2.9214246,14
SE-01-1101-H1,1.9193969,13.421335,6
DK-01-1285-H1,3.038102,-14.333649,19
CZ-01-0709-H2,1.6677767,-23.241022,13
DE-03-2668-H1,1.9191713,13.421487,6
DE-03-0144-H1,-17.652445,-20.308693,23
DE-02-3344-H1,-8.05167,-6.2596927,28
CZ-01-1152-H1,1.2481096,-15.246487,19
UK-03-0323-H1,1.9191098,13.421528,6
UK-02-0290-H1,1.2018731,-0.8459974,-1
CZ-01-0405-H1,1.9191808,13.421482,6
NY-01-0441-H1,1.9191808,13.421482,6
US-01-0340-H1,1.9194542,13.421299,6
NY-01-1081-H1,-4.8849006,1.0919441,16
CZ-01-0699-H1,1.9193828,13.421344,6
DE-02-2816-H1,-0.70639503,-11.305146,-1
CZ-01-1668-H1,9.008106,2.0759912,-1
IT-01-0410-H1,1.9193392,13.42138,6
RU-01-0308-H1,1.9193565,13.421367,6
DK-01-1062-H1,-0.6956649,-7.8913064,22
PL-01-0334-H1,-12.26564,-21.3159,27
DE-03-2141-H1,-17.290031,-9.758517,-1
GR-02-0141-H1,1.919371,13.42132,6
GR-02-0195-H1,6.9713264,2.263392,14
NL-01-0471-H1,1.9195957,13.421167,6
DE-03-1038-H1,-9.11356,-4.680948,-1
FR-01-0605-H1,0.56402755,-0.9032541,-1
DE-01-0127-H1,-28.888317,-1.0890305,4
FR-01-0089-H1,2.4510753,0.58731794,-1
NY-01-1362-H1,1.4243824,13.674543,6
CZ-01-0114-H1,-6.056751,-20.26252,-1
NY-01-0018-H1,0.20441745,-21.606014,13
RU-01-0097-H1,1.420354,13.676604,6
DE-02-2858-H1,-2.4732308,0.4907206,-1
FR-01-0941-H1,-6.325376,4.8746834,-1
IT-06-0190-H1,1.420354,13.676604,6
CZ-01-0109-H1,1.420354,13.676604,6
CZ-01-0135-H1,-38.200832,-10.418719,-1
DE-02-0523-H1,1.769262,-14.037955,19
UK-01-0415-H1,0.20441745,-21.606014,13
HU-01-0057-H1,2.479662,-12.579495,19
DE-02-2745-H1,-28.9631,0.28133813,4
CZ-01-0603-H1,1.420354,13.676604,6
DE-01-0133-H1,-17.895355,-21.444136,23
DE-02-2023-H1,1.420354,13.676604,6
DE-02-3180-H1,4.1684422,4.583419,14
NL-01-0822-H1,-18.81548,-15.33089,10
RU-01-0120-H1,2.3248038,-14.83965,19
GR-01-0968-H1,1.4190015,13.677813,6
IT-02-0194-H1,-3.3020616,-13.531494,25
FR-01-1187-H1,0.084466994,-7.7487864,22
HU-01-0128-H1,1.41937,13.677547,6
CZ-01-0051-H1,-12.603834,-9.991678,29
DE-03-1293-H1,-11.210778,-21.115067,27
SE-01-0044-H1,1.41937,13.677547,6
DE-03-2337-H1,-10.504864,-21.069048,27
US-01-0813-H1,1.41937,13.677547,6
DE-02-0980-H1,-28.887186,-1.0897121,4
AT-01-0204-H1,2.7162578,-7.303777,-1
GR-02-0109-H1,8.446041,0.17455283,-1
CZ-01-0319-H1,1.41937,13.677547,6
ES-01-0184-H1,1.41914,13.677721,6
SE-01-1085-H1,2.1968844,-13.798952,19
ES-01-0093-H1,-7.6847467,4.7201414,-1
SE-01-0761-H1,1.41914,13.677721,6
GR-01-0196-H1,-7.7844367,-19.359959,26
DE-02-2771-H1,1.41914,13.677721,6
US-01-0413-H1,-13.579258,-2.4451418,-1
IT-06-0040-H1,-35.206657,-13.518109,8
IT-02-0529-H1,-20.087444,-15.416062,10
NL-01-0147-H1,-28.887186,-1.0897121,4
UK-02-0252-H2,1.41914,13.677721,6
SE-01-0357-H1,-2.2007315,-5.082746,-1
NY-01-1176-H1,11.262472,-1.1129411,15
PL-01-0169-H1,-10.100986,-25.747725,21
DK-01-0867-H1,1.41914,13.677721,6
DE-02-4848-H1,-0.59129936,-1.2052845,-1
DK-01-1584-H1,1.41914,13.677721,6
IT-07-0394-H1,1.41914,13.677721,6
NY-01-0198-H1,2.519219,6.372939,-1
GR-01-0095-H1,1.9192623,13.421422,6
US-01-0399-H1,1.41914,13.677721,6
GR-01-0475-H1,1.4190577,13.677781,6
DE-03-3798-H1,1.4216026,13.676455,6
NY-01-0150-H1,-5.409792,-11.506065,-1
DE-02-4356-H1,-8.367816,-7.0146246,28
NY-01-1193-H1,-4.910209,1.0723238,16
DE-03-0212-H1,1.4270298,13.673339,6
CZ-01-0412-H1,-31.851208,-5.3747225,3
DE-02-3782-H1,1.4256604,13.674368,6
RU-01-0350-H1,-9.700942,1.9494003,17
DE-03-1943-H1,-16.280134,-19.66677,-1
IT-01-0404-H1,1.9054793,13.42774,6
US-01-0549-H1,-12.26564,-21.3159,27
DE-03-0781-H1,1.915478,13.422602,6
IT-02-0396-H2,-5.0009465,-5.6330495,28
DE-03-4836-H1,3.4300618,4.9356775,14
DE-03-0956-H1,1.4256604,13.674368,6
IT-05-0376-H1,1.4256604,13.674368,6
DE-02-1891-H1,1.4256604,13.674368,6
GR-03-0110-H1,1.4216026,13.676455,6
UK-02-0232-H1,-33.439697,-3.226414,-1
US-01-0120-H1,-5.4215736,0.8196982,16
GR-02-0595-H1,1.915478,13.422602,6
NL-01-0623-H1,-17.666101,-20.327663,23
DE-03-4412-H1,-7.9662194,-6.3360357,28
GR-01-0481-H1,1.915478,13.422602,6
FR-01-1008-H1,1.4244559,13.674541,6
DE-03-1645-H1,-17.02997,-25.679585,24
SE-01-1031-H1,-4.828496,-9.136839,-1
IT-01-0041-H1,1.4244559,13.674541,6
DE-02-4792-H1,-28.9631,0.28133813,4
DE-02-0982-H1,1.4244562,13.6745405,6
FR-01-0180-H1,1.4244559,13.674541,6
DE-02-1756-H1,11.957642,3.6395888,-1
DE-03-2027-H1,1.4244541,13.674541,6
HU-01-0239-H1,-10.323595,-25.996784,21
DE-03-2174-H1,-16.51576,-9.149678,-1
IT-05-0133-H1,1.4190913,13.677773,6
DE-03-3337-H1,-12.492286,-21.084476,27
DE-02-2248-H1,3.1435275,-3.0572715,20
NL-01-1203-H1,1.4244559,13.674541,6
GR-02-0395-H1,-11.477735,-13.301437,-1
CZ-01-1022-H1,1.4244541,13.674541,6
DE-02-4759-H1,1.4244559,13.674541,6
DE-02-2654-H1,1.4244541,13.674541,6
GR-01-0886-H1,-9.700942,1.9494003,17
DE-02-2479-H1,8.143612,1.2636281,14
UK-03-0289-H1,-17.780787,-24.93638,24
RU-01-0192-H1,1.4244541,13.674541,6
DE-02-4572-H1,-11.425825,-9.975531,-1
DE-03-2564-H1,2.2288892,-22.964931,13
DE-03-2531-H1,-13.833501,-2.0859175,-1
IT-05-0075-H1,1.4244559,13.674541,6
GR-02-0444-H1,-9.053432,8.132397,-1
IT-05-0336-H1,1.6384072,14.16906,6
DE-03-4660-H1,-4.093286,-13.399903,25
CZ-01-0892-H1,9.65504,5.037891,-1
DE-02-0662-H1,1.6389979,14.168779,6
DE-03-0295-H2,-13.2497635,-22.67224,-1
DK-01-0730-H1,-17.030956,-25.679491,24
UK-03-0326-H1,15.135519,4.8106713,-1
SE-01-0179-H1,12.36944,3.7577715,-1
DE-01-0419-H1,4.689277,5.8805943,14
US-01-0032-H1,1.637407,14.169335,6
DE-02-3781-H1,-8.50718,-7.2194104,28
DE-03-3031-H1,2.1733027,13.940005,6
IT-02-0730-H2,-7.996634,-19.58146,26
NL-01-1346-H1,-11.4948225,-8.04666,29
DE-03-2472-H1,-9.908848,-25.844019,21
SE-01-0268-H1,11.256052,-1.1123239,15
CZ-01-1463-H1,-5.4218903,0.8197873,16
DE-02-3732-H1,-2.2007818,-5.0826807,-1
DE-03-1792-H1,-19.250786,-20.68528,23
CZ-01-0633-H1,1.310128,-3.1662588,-1
NY-01-0983-H1,-4.8842487,1.0911021,16
DE-02-0865-H1,-5.421888,0.8197905,16
UK-01-0795-H1,1.6334009,14.171174,6
SE-01-0817-H1,-1.0362955,-20.876759,13
NY-01-0405-H1,9.65504,5.037891,-1
DE-02-3586-H1,1.6375155,14.169286,6
DE-02-0109-H1,1.6391131,14.168759,6
DK-01-0886-H1,1.0941162,-24.169163,13
DE-02-4054-H1,1.632579,14.171566,6
IT-05-0227-H1,-31.077793,-3.6695163,3
DE-03-3546-H1,-13.50075,-1.8670696,18
ES-01-0088-H1,16.145075,5.1924644,-1
DE-02-2389-H1,8.446023,0.17469455,-1
NL-01-0794-H1,1.6331875,14.171288,6
IT-08-0039-H1,1.6365566,14.170372,6
IT-01-0357-H1,-11.265462,-11.430499,-1
RU-01-0306-H1,2.1729836,13.9415655,6
DE-02-5135-H1,2.1735523,13.939209,6
CZ-01-1484-H1,0.08453648,-7.7485538,22
DE-02-2367-H1,2.1971087,-13.798745,19
CZ-01-0591-H1,-30.515783,-11.426575,-1
DE-03-0851-H1,-17.184631,-20.418427,23
GR-02-0278-H1,0.08453648,-7.7485538,22
PL-01-0108-H1,-17.866396,-24.789043,24
DK-01-1241-H1,9.32857,2.4518898,-1
DE-03-1731-H1,-9.820765,-22.32801,27
FR-01-0607-H1,3.0393655,-14.3331,19
DK-01-1517-H1,2.1735246,13.939218,6
DE-03-2800-H1,-16.281435,-19.667076,-1
NY-01-1115-H1,-35.21108,-10.708219,7
SR-01-0188-H1,-6.51687,-6.173122,28
PL-01-0091-H1,-12.266266,-21.31588,27
NY-01-0522-H1,1.6322457,14.171686,6
SE-01-0967-H1,2.172909,13.940248,6
GR-02-0183-H1,2.1729763,13.940212,6
UK-03-0466-H1,2.1733053,13.939986,6
DE-02-1952-H1,2.1734927,13.939852,6
NL-01-1266-H1,-17.730928,-24.9897,24
DE-03-3899-H1,-13.40293,-2.0362422,18
DE-03-4178-H1,1.6372263,14.169423,6
IT-02-0404-H1,-35.20964,-10.709714,7
ES-01-0683-H1,15.13552,4.8106723,-1
DE-02-2851-H1,-9.949403,-13.677488,-1
DE-02-2581-H1,11.255374,-1.1124388,15
IT-05-0150-H1,11.255306,-1.1124482,15
DE-02-2200-H1,8.446023,0.17469455,-1
UK-03-0512-H1,16.145075,5.1924663,-1
GR-03-0428-H1,6.0234594,2.854299,14
US-01-0440-H1,-5.3362355,-21.916075,13
ES-01-0667-H1,9.352036,-0.43272847,-1
DK-01-0245-H1,2.1734927,13.93925,6
DE-02-2970-H1,-8.051534,-6.259565,28
DE-03-1431-H1,-10.50696,-25.98533,21
PL-01-0112-H1,4.2252574,-1.0976833,-1
FR-01-1338-H1,-20.08746,-15.410223,10
ES-01-0644-H1,2.1731043,13.940116,6
FR-01-0192-H1,1.6375659,14.169261,6
SE-01-0367-H1,-28.961948,0.28303665,4
GR-01-0836-H1,0.80081284,-15.9002495,19
SE-01-0168-H2,13.338938,10.8984,-1
DE-03-1589-H1,-16.9563,-25.698496,24
IT-08-0154-H1,1.6375155,14.169286,6
DE-02-3675-H1,11.256789,-0.1355779,15
RU-01-0533-H1,-28.849293,-1.1122677,4
SR-01-0147-H1,1.6330078,14.171364,6
US-01-0653-H1,-3.824579,-23.356348,13
DE-02-0105-H1,1.6333761,14.171233,6
GR-02-0256-H1,-2.2007818,-5.0826807,-1
DE-03-0389-H1,1.6331984,14.171285,6
SR-01-0118-H1,-2.932477,-12.962566,25
DE-02-3969-H1,-1.6189482,-20.948832,13
DE-03-4851-H1,-31.077793,-3.6695163,3
GR-01-0957-H1,9.008238,2.0760808,-1
DE-03-1215-H1,2.3256643,-14.839449,19
CZ-01-0717-H1,-35.209126,-10.70986,7
RU-01-0199-H1,-7.7846127,-19.359964,26
US-01-1017-H1,-31.437588,-4.3871293,3
DE-03-4411-H1,-10.863883,-26.682232,21
ES-01-0572-H1,-8.993587,-9.645231,-1
NL-01-0926-H1,2.1738138,13.94115,6
UK-03-0059-H1,-14.256028,-25.600569,-1
DE-03-2720-H1,-8.367936,-7.014448,28
IT-02-0003-H1,2.1738138,13.94115,6
AT-01-0206-H1,2.1728642,13.940273,6
GR-02-0032-H1,-2.7732155,-13.640083,25
UK-01-0152-H1,2.172909,13.940248,6
FR-01-1032-H1,7.300862,-3.162288,-1
DE-02-2154-H1,2.1734927,13.93925,6
NY-01-0813-H1,-35.211308,-10.708383,7
DK-01-1422-H1,2.1738174,13.941166,6
DE-02-3573-H1,2.1731043,13.940116,6
AT-01-0166-H1,2.1733758,13.939932,6
NL-01-0731-H1,-32.403755,-0.2758436,-1
UK-03-0345-H1,2.1737247,13.939718,6
DK-01-0037-H1,2.173791,13.939676,6
DE-02-4222-H1,-7.9108276,-5.6657724,28
DE-03-0022-H1,1.6372263,14.169423,6
DE-03-1353-H1,-17.730953,-24.98972,24
DE-03-3126-H1,2.1737347,13.9397,6
DK-01-1087-H1,-2.7783022,-13.653776,25
DK-01-0124-H1,2.1730056,13.94019,6
CZ-01-0862-H1,-35.21062,-10.70818,7
FR-01-0119-H1,-28.850615,-1.1110781,4
GR-01-0148-H1,1.637385,14.169347,6
GR-02-0522-H1,1.637385,14.169347,6
DE-03-1845-H1,-16.12725,-20.869797,-1
GR-02-0453-H1,1.6390142,14.16878,6
GR-01-0169-H1,8.446023,0.17469455,-1
US-01-0464-H1,1.6376786,14.169208,6
DE-03-3635-H1,4.8991385,-19.146067,12
IT-02-0418-H1,-35.209503,-10.709734,7
DE-02-4278-H1,4.6244044,-19.039476,12
FR-01-0191-H1,-8.257428,-17.958586,26
DE-03-0478-H1,-17.730928,-24.9897,24
ES-01-0076-H1,1.6375659,14.169261,6
UK-02-0218-H1,1.6373346,14.169373,6
MK-01-0002-H1,-31.077793,-3.6695163,3
DE-02-2476-H1,9.65504,5.037891,-1
FR-01-0070-H1,1.6375155,14.169286,6
SE-01-0153-H1,-35.20964,-10.709714,7
DK-01-0303-H1,1.63735,14.169365,6
NY-01-0237-H1,-12.798261,-1.8621207,18
DK-01-1130-H1,4.627661,6.3719473,14
DE-03-4860-H1,1.6330193,14.171355,6
MK-01-0021-H1,3.0393655,-14.3331,19
GR-03-0336-H1,2.716353,-7.3036857,-1
US-01-1401-H1,4.0619574,-8.698998,-1
DE-02-4625-H1,-0.089730404,-23.503977,13
US-01-0574-H1,8.382303,-2.0029898,-1
IT-02-0121-H1,-28.84922,-1.1123228,4
RU-01-0621-H1,1.6328887,14.171424,6
ES-01-0414-H1,-12.266266,-21.31588,27
CZ-01-1397-H1,2.172995,13.941591,6
NL-01-1076-H1,-0.7061599,-11.30472,-1
CZ-01-1784-H1,2.1750886,13.93908,6
NY-01-0559-H1,-9.700931,1.9493573,17
CZ-01-0634-H1,-34.9363,-13.198053,8
DE-02-1920-H1,-9.213594,-17.504562,-1
DE-02-2645-H1,1.6329696,14.171415,6
NL-01-0841-H1,-28.850615,-1.1110781,4
DK-01-1514-H1,1.6327254,14.1715,6
ES-01-0412-H1,2.1733809,13.939306,6
DE-02-0049-H1,-6.5113425,-6.122951,28
DE-03-3171-H1,-5.2110047,-22.138317,13
FR-01-1286-H1,-10.531275,-9.38571,-1
DE-03-0626-H1,2.3256643,-14.839449,19
AT-01-0068-H1,-35.209274,-10.709534,7
DE-02-0921-H1,-6.184781,-14.8020935,-1
NY-01-0439-H1,2.1733809,13.939306,6
DE-02-2351-H1,2.175082,13.938923,6
UK-03-0196-H1,2.1734955,13.939246,6
DK-01-1013-H1,2.174033,13.941061,6
US-01-0893-H1,2.1735208,13.93922,6
FR-01-1016-H1,2.1728642,13.940273,6
GR-02-0682-H1,2.172909,13.940248,6
DE-02-1124-H1,-28.849293,-1.1122677,4
NY-01-0261-H1,-7.994767,-0.74641794,-1
SE-01-1289-H1,-8.051534,-6.259565,28
NL-01-0475-H1,2.172909,13.940248,6
UK-01-0384-H1,-9.053433,8.132395,-1
NL-01-0753-H1,2.1735246,13.939218,6
CZ-01-0992-H1,8.446023,0.17469455,-1
DE-02-1232-H1,-8.254537,-17.934156,26
US-01-0484-H1,-3.839903,-15.595434,-1
DE-01-0146-H1,-32.153347,-0.35319224,-1
DE-03-3945-H1,-9.700931,1.9493573,17
SR-01-0064-H1,4.4989753,3.4921808,14
FR-01-0058-H1,1.637407,14.169336,6
GR-01-0293-H1,2.173494,13.939242,6
NY-01-0711-H1,2.1738071,13.941156,6
CZ-01-0589-H1,-2.78677,3.5462983,-1
DK-01-1459-H1,-35.209126,-10.70986,7
US-01-0941-H1,-31.851128,-5.3749423,3
NL-01-0728-H1,-17.776653,-24.934063,24
GR-01-1141-H1,2.17404,13.939508,6
US-01-0570-H1,-3.2193425,3.914295,-1
AT-01-0070-H1,-5.7407885,-20.996275,-1
RU-01-0259-H1,1.6373346,14.169373,6
IT-07-0266-H1,1.6375155,14.169286,6
DE-02-1841-H1,-14.676774,-8.05306,29
GR-01-0827-H1,-35.209274,-10.709534,7
DE-03-4073-H1,2.173466,13.939268,6
IT-05-0437-H1,1.637407,14.169335,6
IT-05-0400-H1,8.4974375,-7.82229,9
US-01-0889-H1,2.1731079,13.940138,6
GR-02-0672-H1,0.19615729,-21.607275,13
CZ-01-1228-H1,1.6375155,14.169286,6
DE-02-2546-H1,2.173466,13.939268,6
CZ-01-0077-H1,-7.4836287,-15.8637085,-1
SE-01-0130-H1,-28.84922,-1.1123228,4
US-01-0510-H1,2.175176,13.939155,6
DE-03-1439-H1,-9.908848,-25.844019,21
NL-04-0041-H1,-7.40734,-9.534795,-1
DE-02-2384-H1,-0.43793586,-0.9319899,-1
SE-01-0629-H1,2.173383,13.939306,6
NL-01-0933-H1,2.1738985,13.939602,6
DE-03-2156-H1,2.1738114,13.941151,6
CZ-01-1586-H1,-38.198605,-10.404626,-1
HU-01-0154-H1,1.6390142,14.16878,6
DE-03-4240-H1,1.6331875,14.171288,6
NL-01-0133-H1,2.175091,13.939077,6
DE-03-1998-H1,1.6384672,14.169029,6
MK-01-0105-H1,-33.439552,-3.2264228,-1
CZ-01-0878-H1,-4.514283,-12.5205765,-1
DE-03-3805-H1,-11.875355,-21.552382,27
NL-01-0189-H1,-17.522322,-25.530851,24
AT-01-0165-H1,8.4974375,-7.82229,9
NL-01-0083-H1,-15.087554,-13.492529,11
SE-01-0102-H1,-32.40376,-0.27584308,-1
DE-03-1596-H1,1.6390142,14.16878,6
CZ-01-0586-H2,-34.9363,-13.198053,8
DE-03-4279-H1,1.6375155,14.169286,6
NY-01-0015-H1,3.0393655,-14.3331,19
DE-03-0117-H1,-18.845299,-22.446596,23
DE-02-4013-H1,2.1733809,13.939306,6
CZ-01-0030-H1,2.172909,13.940248,6
DE-02-0087-H1,-3.1989284,-9.253367,-1
RU-01-0508-H1,1.637385,14.169347,6
SE-01-0248-H1,4.258943,-18.959913,12
DK-01-0776-H1,-11.916206,-6.6320205,29
ES-01-0200-H1,5.713929,-18.545647,12
UK-01-0487-H1,1.6331875,14.171288,6
GR-01-0408-H1,1.6327261,14.1715,6
SE-01-0409-H1,2.1733747,13.93931,6
DE-02-0155-H1,2.1733809,13.939306,6
DE-02-4526-H1,-8.257428,-17.958586,26
DE-02-1875-H1,2.1733809,13.939306,6
DE-02-5016-H1,2.1730878,13.940146,6
GR-02-0360-H1,1.6375155,14.169286,6
ES-01-0508-H1,3.0393655,-14.3331,19
DE-03-1583-H1,-19.175484,-21.908062,23
DE-03-4632-H1,-6.17182,-23.837072,-1
SE-01-0019-H1,-28.850304,-1.1113019,4
DE-03-0157-H1,-33.439564,-3.2264318,-1
SE-01-1007-H1,-14.653772,-15.746191,11
DE-02-4320-H1,1.9606551,14.818781,6
NY-01-1113-H1,1.9256296,14.831807,6
DE-02-3622-H1,2.510541,14.607608,6
GR-02-0708-H1,-4.3392653,-12.049401,-1
DE-03-0178-H1,-7.4773817,-15.880517,-1
CZ-01-0644-H1,-6.511384,-6.1232276,28
DE-03-2693-H1,1.8561627,14.857975,6
DE-03-3885-H1,1.9388673,14.826864,6
NL-04-0011-H1,-35.088467,-13.485073,8
IT-07-0429-H2,-34.93703,-10.698657,7
IT-02-0725-H1,-9.053451,8.13244,-1
DE-03-3541-H1,-9.600024,3.3910947,17
SE-01-1035-H1,11.246534,-1.1118819,15
DE-03-0558-H1,-6.8255615,-9.283823,-1
DE-03-3521-H1,1.9336113,14.828573,6
DE-03-3050-H1,-7.965892,-6.336155,28
FR-01-1280-H1,2.5083978,14.608454,6
CZ-01-0915-H1,-13.680327,-1.2062904,18
GR-01-0389-H1,2.5105455,14.607584,6
SE-01-0798-H1,-10.728847,-7.050365,29
SE-01-0163-H1,1.8836814,14.847507,6
GR-01-1153-H1,2.509182,14.608143,6
SE-01-0337-H1,2.5113416,14.606761,6
